;Unnamed: 0;commit_hash;author_date_unix_timestamp;commit_message;fix;classification;contains_bug;ns;nd;nf;entrophy;la;ld;lt;ndev;age;nuc;exp;rexp;sexp;contains_bug_gpt;vl;vl_gpt
8750;9682;0288f1e0e4ad4eb6c3f8912f50c1cf3237c2d935;1196434605;added block() and unblock() support;False;Feature Addition;False;1.0;1.0;1.0;0.0;42.0;8.0;304.0;1.0;0.0;11.0;9243.0;0.0;1821.0;0;0;0
8751;9683;42ee8f6408e7158c872496ee74378c5781bf258c;1196434605;added block() and unblock() support;False;Feature Addition;False;1.0;1.0;1.0;0.0;42.0;8.0;270.0;1.0;0.0278009259259259;10.0;9243.0;36.97002497918401;1821.0;0;0;0
8752;9681;48a03e8283a1a91061af9b930a5044fb14ffff74;1196438839;ns;False;;False;1.0;2.0;2.0;0.1350362028021276;105.0;1.0;221.0;1.0;0.0;14.0;9244.5;0.0;1823.0;0;0;0
8753;9680;ac7e79808368c69aac3710dd27d9c096369d743f;1196438839;ns;False;;False;1.0;2.0;2.0;0.1350362028021276;105.0;1.0;169.0;1.0;0.0245023148148148;12.0;9244.5;10.703117619272556;1823.0;0;0;0
8754;9679;8c1c710bc279d1fa8342d007c9452defe9f2b0cc;1196439559;ns;False;;False;1.0;1.0;1.0;0.0;4.0;3.0;338.0;1.0;0.0083333333333333;14.0;9246.0;121.0;1824.0;0;0;0
8755;9678;ae7ac559ec70170718d9f5a8c3e08fda763256bd;1196439559;ns;False;;False;1.0;1.0;1.0;0.0;4.0;3.0;339.0;1.0;0.0;15.0;9246.0;0.0;1824.0;0;0;0
8756;9676;ce7734ae9a4932b76d5166005324c321905e4b60;1196453845;avoiding NPE noticed in ViewDeliveryDemo;False;;False;1.0;1.0;1.0;0.0;33.0;29.0;1820.0;11.0;3.288043981481481;172.0;673.0;1.3041321848588636;388.0;0;0;0
8757;9677;485aaacd9586cdec593ad5cc8b3b7ebaa8fe7229;1196453845;avoiding NPE noticed in ViewDeliveryDemo;False;;False;1.0;1.0;1.0;0.0;33.0;29.0;1824.0;11.0;0.0;173.0;673.0;0.0;388.0;0;0;0
8758;9675;7929828b0149d6636c65546d0edf025d1966c32a;1196521484;remove stopFlushOkSet;False;;False;1.0;1.0;1.0;0.0;4.0;10.0;1828.0;11.0;0.7828587962962963;174.0;674.0;2.277369564895992;389.0;0;0;0
8759;9674;4c053cf404287b69aaea9172da67f43dc63f683b;1196521484;remove stopFlushOkSet;False;;False;1.0;1.0;1.0;0.0;4.0;10.0;1822.0;11.0;0.0;175.0;674.0;0.0;389.0;0;0;0
8760;9672;4d71427e2547dd710cade36a15c98a0c7e09b526;1196670650;allow unicast messages to pass even when blocked;False;;False;1.0;1.0;1.0;0.0;5.0;0.0;1821.0;11.0;0.0;177.0;9247.0;0.0;5640.0;0;0;0
8761;9673;204bfc232712a5793b003f33132c20de08c66e9e;1196670650;allow unicast messages to pass even when blocked;False;;False;1.0;1.0;1.0;0.0;5.0;0.0;1816.0;11.0;1.7264583333333334;176.0;9247.0;1.5792204657897913;5640.0;0;0;0
8762;9671;8e3ad7c150b43c9106942ae53aa99d0984d3cd10;1196671721;added violations list;False;Feature Addition;False;1.0;1.0;1.0;0.0;15.0;3.0;340.0;1.0;2.687060185185185;16.0;9248.0;1.3721539269992509;1825.0;0;0;0
8763;9670;7e70745ba19b4fd7040c57ee405a085a4b4f978c;1196671721;added violations list;False;Feature Addition;False;1.0;1.0;1.0;0.0;15.0;3.0;352.0;1.0;0.0;17.0;9248.0;0.0;1825.0;0;0;0
8764;9669;c87cd78b17b65e23c471a148f8807dcea8f0e997;1196672998;reverting sentBlock to its original state if connect is not successful;False;;False;1.0;1.0;1.0;0.0;6.0;1.0;1826.0;11.0;0.0271759259259259;178.0;9249.0;37.797274275979554;5641.0;0;0;0
8765;9668;dd7d7140d208efc8dbfba008cdae8c74b2cfa098;1196672998;reverting sentBlock to its original state if connect is not successful;False;;False;1.0;1.0;1.0;0.0;6.0;1.0;1831.0;11.0;0.0;179.0;9249.0;0.0;5641.0;0;0;0
8766;9667;8bcea8441a71ef05bcb07d6d9baa0d53d99299f1;1196673905;printing of violations if > 0;False;;False;1.0;1.0;1.0;0.0;4.0;2.0;366.0;1.0;0.0;19.0;9250.0;0.0;1826.0;0;0;0
8767;9666;72ea4e35686239d1c3f6931eedb9aaf7c4d7486f;1196673905;printing of violations if > 0;False;;False;1.0;1.0;1.0;0.0;4.0;2.0;364.0;1.0;0.0252777777777777;18.0;9250.0;40.56043956043956;1826.0;0;0;0
8768;9665;71bb8034b2fc5754ea05b7256a68c2d3c45e2899;1196675518;wrapped actions into try-catch clause;False;;False;1.0;1.0;1.0;0.0;28.0;10.0;386.0;1.0;0.0;21.0;9251.0;0.0;1827.0;0;0;0
8769;9664;fed467e1b9846f8e566b4a49fe90628465407728;1196675518;wrapped actions into try-catch clause;False;;False;1.0;1.0;1.0;0.0;28.0;10.0;368.0;1.0;0.0186689814814814;20.0;9251.0;54.56478611283323;1827.0;0;0;0
8770;9662;4c08b676b0d4ba51ed9a761c9a89f9355e492d7c;1196677045;ns;False;;False;1.0;1.0;1.0;0.0;3.0;2.0;404.0;1.0;0.0176736111111111;22.0;9252.0;57.58153241650295;1828.0;0;0;0
8771;9663;4a5819d5b90f74ae117479aece6d98d022dbf76a;1196677045;ns;False;;False;1.0;1.0;1.0;0.0;3.0;2.0;405.0;1.0;0.0;23.0;9252.0;0.0;1828.0;0;0;0
8772;9660;3ccbdcf5bbeeef0346c4e214876835ff7c6a6846;1196679505;printing the last 10 views on a violation;False;;False;1.0;1.0;1.0;0.0;17.0;3.0;420.0;1.0;0.0;25.0;9253.0;0.0;1829.0;0;0;0
8773;9661;672313fc7dad5b2ba4966cb67271d5232eca25dc;1196679505;printing the last 10 views on a violation;False;;False;1.0;1.0;1.0;0.0;17.0;3.0;406.0;1.0;0.0284722222222222;24.0;9253.0;36.1219512195122;1829.0;0;0;0
8774;9659;ca86438e1c9ddc334a5468321b9381aa25a872f8;1196687546;ns;False;;False;1.0;1.0;1.0;0.0;211.0;0.0;211.0;1.0;0.0;1.0;9254.0;0.0;1830.0;0;0;0
8775;9658;922ef94beb7aeb18159e956ec1ef272ae9a3f2a6;1196687546;ns;False;;False;1.0;1.0;1.0;0.0;211.0;0.0;0.0;1.0;0.0;0.0;9254.0;0.0;1830.0;0;0;0
8776;9657;a854d8cea571dbe986a98897200b20d137fb1cb6;1196687806;first commit of shared transport code (http://jira - jboss - com/jira/browse/JGRP-631);False;;True;2.0;6.0;9.0;2.451649162345685;385.0;136.0;1328.3333333333333;11.0;0.0;929.0;9259.0;0.0;1831.0;1;240;240
8777;9656;47902ae613e4f5766dccb4e659392ee159e6e31b;1196687806;first commit of shared transport code (http://jira - jboss - com/jira/browse/JGRP-631);False;;True;2.0;6.0;9.0;2.451649162345685;385.0;136.0;1300.6666666666667;11.0;172.63136188271608;920.0;9259.0;1.0357496870186769;1831.0;1;240;240
8778;9655;2897195529a1516742d338844a5d28309d8c3671;1196687875;added setProperty();False;Feature Addition;False;1.0;1.0;1.0;0.0;6.0;1.0;524.0;11.0;33.80892361111111;108.0;9264.0;1.0295779898674844;5650.0;0;0;0
8779;9654;eebe27dc60b73ba5a8063111dab3d343fb8ab1c0;1196687875;added setProperty();False;Feature Addition;False;1.0;1.0;1.0;0.0;6.0;1.0;529.0;11.0;0.0;109.0;9264.0;0.0;5650.0;0;0;0
8780;9652;399aa11dd9e95c04fa5cd82729420fe591da7a8e;1196687954;added prevent_port_reuse property;False;Feature Addition;False;1.0;1.0;1.0;0.0;11.0;2.0;1825.0;11.0;0.0;319.0;9265.0;0.0;5651.0;0;0;0
8781;9653;1f7e6516f3a2d26886c3fbaadf421d7303fa503a;1196687954;added prevent_port_reuse property;False;Feature Addition;False;1.0;1.0;1.0;0.0;11.0;2.0;1816.0;11.0;5.926712962962963;318.0;9265.0;1.168727590866838;5651.0;0;0;0
8782;9651;826967f503c1b420bd5fb4e9e6a94ad1fcba23c9;1196691517;removed unused vars;False;;True;1.0;1.0;1.0;0.0;10.0;13.0;261.0;11.0;0.0;7.0;9266.0;0.0;1832.0;1;2324;2324
8783;9650;541d6472a02e3738569292ccf0227c807bf396da;1196691517;removed unused vars;False;;False;1.0;1.0;1.0;0.0;10.0;13.0;264.0;11.0;0.0429513888888888;6.0;9266.0;24.2821341956346;1832.0;0;0;0
8784;9648;7c64fc3cadc037d5be3f5c7726dd4d749dff5ace;1196692438;removing shared transports from singletons hashmap (in ProtocolStack) when ref count drops to 0;False;;False;1.0;1.0;1.0;0.0;3.0;1.0;1714.0;11.0;0.0536111111111111;58.0;9267.0;19.652849740932645;5652.0;0;0;0
8785;9649;798a1eb9c15f20206a697f640d3316a193a0ff67;1196692438;removing shared transports from singletons hashmap (in ProtocolStack) when ref count drops to 0;False;;False;1.0;1.0;1.0;0.0;3.0;1.0;1716.0;11.0;0.0;59.0;9267.0;0.0;5652.0;0;0;0
8786;9646;a8a2113f762c2532ae9ee689c10aad4652561f0a;1196693657;ns;False;;False;1.0;1.0;1.0;0.0;21.0;2.0;258.0;11.0;0.0247685185185185;8.0;9268.0;41.373831775700936;1833.0;0;0;0
8787;9647;39dde0eb30df3f7286383b39ee3116b46d877302;1196693657;ns;False;;True;1.0;1.0;1.0;0.0;21.0;2.0;277.0;11.0;0.0;9.0;9268.0;0.0;1833.0;1;2345;2345
8788;9645;2ddff7d12f851cf1ba8c6aec0e25e53369b62892;1196698991;new figures;False;Feature Addition;False;1.0;1.0;2.0;0.0;166.0;0.0;83.0;1.0;0.0;2.0;9269.5;0.0;1051.0;0;0;0
8789;9644;207031e315cbf3bdfc3c4992af932f25e5728313;1196698991;new figures;False;Feature Addition;False;1.0;1.0;2.0;0.0;166.0;0.0;0.0;1.0;0.0;0.0;9269.5;0.0;1051.0;0;0;0
8790;9642;93bbd5904ac9ba063638df081e5a441ce0f6311f;1196699546;added section on shared transport;False;Feature Addition;False;1.0;2.0;2.0;0.0;20.0;0.0;1552.0;11.0;6.056070601851852;42.0;9271.5;78.87911873042248;1053.0;0;0;0
8791;9643;a2a3231928dffeb56e5d92645bede46a263343ab;1196699546;added section on shared transport;False;Feature Addition;False;1.0;2.0;2.0;0.0;20.0;0.0;1562.0;11.0;0.0;44.0;9271.5;0.0;1053.0;0;0;0
8792;9641;f599b4092b74c374a0613760a90d9f4c4565dca9;1196801626;adjustments learned from stress testing with ViewDeliveryDemo;False;Preventative;False;1.0;1.0;1.0;0.0;13.0;5.0;1844.0;11.0;0.0;181.0;675.0;0.0;390.0;0;0;0
8793;9640;c89b8e6eeb791081490e57496f259ba04101a13a;1196801626;adjustments learned from stress testing with ViewDeliveryDemo;False;Preventative;False;1.0;1.0;1.0;0.0;13.0;5.0;1836.0;11.0;1.48875;180.0;675.0;1.6717044500419815;390.0;0;0;0
8794;9638;cb32a5ed3da417bd7dc6fb93b47af658502308c4;1196804573;making it similar to udp - xml;False;;False;1.0;1.0;1.0;0.0;10.0;9.0;126.0;11.0;15.236550925925926;38.0;676.0;1.0656316514716226;52.0;0;0;0
8795;9639;5e1ec5da72df1148e144487ee453b951538666a1;1196804573;making it similar to udp - xml;False;;False;1.0;1.0;1.0;0.0;10.0;9.0;127.0;11.0;0.0;39.0;676.0;0.0;52.0;0;0;0
8796;9636;26ee0d85e7653d885892a320c11f4b3777fbbca7;1197152688;new fig based diagrams;False;Feature Addition;False;1.0;1.0;12.0;1.995591208969932;453.0;0.0;0.0;1.0;8.818778935185186;20.0;682.5;0.3405905002625269;39.0;0;0;0
8797;9637;8aed7aa2868a7ef705ca244e7f990a3f338bb46b;1197152688;new fig based diagrams;False;Feature Addition;False;1.0;1.0;12.0;1.995591208969932;453.0;0.0;37.75;1.0;0.0;32.0;682.5;0.0;39.0;0;0;0
8798;9634;89dffee033c9c784f463fcdc394401cef283807c;1197155484;introduce retry_timeout parameter;False;;False;1.0;1.0;1.0;0.0;16.0;18.0;1852.0;11.0;4.095578703703704;182.0;689.0;1.2441657387991794;391.0;0;0;0
8799;9635;a9b7bf679df658eb5204ca80b63cd71193bf1b47;1197155484;introduce retry_timeout parameter;False;;False;1.0;1.0;1.0;0.0;16.0;18.0;1850.0;11.0;0.0;183.0;689.0;0.0;391.0;0;0;0
8800;9632;ff72aab428e127a19ce0a149cf964555cb5af7d4;1197157239;ns;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;1848.0;11.0;0.0;185.0;690.0;0.0;392.0;0;0;0
8801;9633;a3f808c3496dfe273b4ed454e3fcdf3e9459e98a;1197157239;ns;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;1848.0;11.0;0.0203125;184.0;690.0;50.230769230769226;392.0;0;0;0
8802;9631;6a74cf7e06b71e467f1fbec334caa5a0f0c51c61;1197237656;fixed bind address;True;Corrective;False;1.0;1.0;1.0;0.0;3.0;8.0;596.0;10.0;355.5480439814815;32.0;9273.0;1.0028125594189798;1834.0;0;0;0
8803;9630;73820ed3a90baea7905f361857b0905570e0df02;1197237656;fixed bind address;True;Corrective;False;1.0;1.0;1.0;0.0;3.0;8.0;591.0;10.0;0.0;33.0;9273.0;0.0;1834.0;0;0;0
8804;9629;5086f666228023cd13c10cdf6661894a9a3c6865;1197374240;ns;False;;False;1.0;1.0;1.0;0.0;3.0;6.0;583.0;10.0;0.0;35.0;9274.0;0.0;1835.0;0;0;0
8805;9628;d4c4e51367c93b2eaf63c30d54404ef12875d9aa;1197374240;ns;False;;False;1.0;1.0;1.0;0.0;3.0;6.0;586.0;10.0;1.580833333333333;34.0;9274.0;1.632577754348972;1835.0;0;0;0
8806;9627;55a9ff6dc8bbde493ecc04bfa1d0eaa1b8e73b03;1197390078;initialize coordinator back to client after disconnect;False;Feature Addition;True;1.0;1.0;1.0;0.0;8.0;3.0;2950.0;11.0;22.01013888888889;254.0;691.0;1.0454336069866792;393.0;1;1;1
8807;9626;4abba3b1110b900ec0a45dbf2a9f72396378d823;1197390078;initialize coordinator back to client after disconnect;False;Feature Addition;True;1.0;1.0;1.0;0.0;8.0;3.0;2955.0;11.0;0.0;255.0;691.0;0.0;393.0;1;1;1
8808;9624;c55cc72c2cf86699423aa00be02a9ca4c5ff83b3;1197390327;make state transfer shorter than retry_timeout in FLUSH;False;;False;1.0;1.0;2.0;1.0;4.0;4.0;627.0;11.0;0.0;80.0;692.5;0.0;181.0;0;0;0
8809;9625;151de0859e8e2f4e4555109a92b87956ba0e0431;1197390327;make state transfer shorter than retry_timeout in FLUSH;False;;False;1.0;1.0;2.0;1.0;4.0;4.0;627.0;11.0;19.952777777777776;78.0;692.5;1.04568157872975;181.0;0;0;0
8810;9623;9428fcc70ad0ca1fca9b44538bcf8ce1380bfba7;1197390546;dont count messages received after disconnect as violating VS;False;;False;1.0;1.0;1.0;0.0;12.0;7.0;439.0;1.0;0.0;27.0;694.0;0.0;182.0;0;0;0
8811;9622;2d8a7e0ee1463d9175ec6ae79b26e92baf025b9b;1197390546;dont count messages received after disconnect as violating VS;False;;False;1.0;1.0;1.0;0.0;12.0;7.0;434.0;1.0;8.229641203703704;26.0;694.0;1.12151198032181;182.0;0;0;0
8812;9620;2abd71df87e10c8a026abdd7e8f05eb3663d9d57;1197522902;revert back to previous version - CC showed significant failures;True;Corrective;False;1.0;1.0;1.0;0.0;3.0;8.0;2955.0;11.0;0.0;257.0;695.0;0.0;394.0;0;0;0
8813;9621;5660bde142c94690707b7d576e0548cc6253a5d6;1197522902;revert back to previous version - CC showed significant failures;True;Corrective;False;1.0;1.0;1.0;0.0;3.0;8.0;2960.0;11.0;1.5373148148148148;256.0;695.0;1.6504848521351565;394.0;0;0;0
8814;9618;b617dd562b10a19a5fe52cd8e34cffc8eb3fe1fc;1197624660;changed default timeout to 2000;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;336.0;4.0;160.86251157407406;22.0;9275.0;1.006216488790426;1836.0;0;0;0
8815;9619;148bde13f398ed356288116155007408632b0d24;1197624660;changed default timeout to 2000;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;336.0;4.0;0.0;23.0;9275.0;0.0;1836.0;0;0;0
8816;9616;78553588dda8fa10adafafdd1f62ef5420f348bf;1197964660;Fixed NPE in FC (http://jira - jboss - com/jira/browse/JGRP-649);True;Corrective;False;1.0;1.0;1.0;0.0;3.0;1.0;1702.0;11.0;101.84370370370372;180.0;9276.0;1.0098189673355686;5653.0;0;0;0
8817;9617;21a24c5d175c5108654a0283d0985a33b44b7f6a;1197964660;Fixed NPE in FC (http://jira - jboss - com/jira/browse/JGRP-649);True;Corrective;False;1.0;1.0;1.0;0.0;3.0;1.0;1704.0;11.0;0.0;181.0;9276.0;0.0;5653.0;0;0;0
8818;9615;89d02d7fbd48e772da97a9280ed493b4757caed5;1197980634;implemented handling of probe info (http://jira - jboss - com/jira/browse/JGRP-650);False;;False;1.0;2.0;3.0;1.4618381992568743;16.0;3.0;2871.0;11.0;0.0;729.0;9278.0;0.0;5656.0;0;0;0
8819;9614;7f17ca367fad4e9b620adddcdb2fa70a945b23d0;1197980634;implemented handling of probe info (http://jira - jboss - com/jira/browse/JGRP-650);False;;False;1.0;2.0;3.0;1.4618381992568743;16.0;3.0;2866.6666666666665;11.0;23.630435956790123;726.0;9278.0;1.018799155974202;5656.0;0;0;0
8820;9613;f31d971af76bb3fcb3b855c2ca5e030c7fffc612;1198089498;changed default for auto_reconnect (true) and auto_getstate (true);False;;False;1.0;1.0;1.0;0.0;3.0;3.0;3562.0;11.0;0.0;327.0;9280.0;0.0;5657.0;0;0;0
8821;9612;66214dace56c974860199069113a534a4920a689;1198089498;changed default for auto_reconnect (true) and auto_getstate (true);False;;False;1.0;1.0;1.0;0.0;3.0;3.0;3562.0;11.0;1.26;326.0;9280.0;1.7936507936507935;5657.0;0;0;0
8822;9610;6d400849cd5ef7c6016ffc2ec0776de02308da9f;1198751155;correct use of local_addr;False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;2.0;326.0;8.0;0.0;5.0;9281.0;0.0;1837.0;0;0;0
8823;9611;dab29ecbd37273de95aa4a6208bfac3daa30fd31;1198751155;correct use of local_addr;False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;2.0;326.0;8.0;701.7494791666667;4.0;9281.0;1.0014250099639368;1837.0;0;0;0
8824;9608;00f75e2ceee82fdc62f65d0c7c6840eea2993a50;1198884557;removed local_addr in socket creation;False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;2.0;326.0;8.0;0.0;7.0;9282.0;0.0;1838.0;0;0;0
8825;9609;d507f1308928b15b79a3d9c4dd0a49837163a016;1198884557;removed local_addr in socket creation;False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;2.0;326.0;8.0;1.5440046296296297;6.0;9282.0;1.6476664517773347;1838.0;0;0;0
8826;9606;dfaa9f4e33a005605be656bd54fa696feb6206b8;1198946364;ns;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;186.0;11.0;99.39188657407408;28.0;9283.0;1.0100611834071056;5658.0;0;0;0
8827;9607;7b120c1cd4a8e42217ec577d018f77aace71c56c;1198946364;ns;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;186.0;11.0;0.0;29.0;9283.0;0.0;5658.0;0;0;0
8828;9605;1dad380e4e0abd66bcfdc8ae5f2dd7d3fad074ff;1198998606;ns;False;;False;1.0;1.0;1.0;0.0;7.0;7.0;1052.0;9.0;0.0;49.0;9284.0;0.0;5659.0;0;0;0
8829;9604;f14f49a037781da63743b48baa7f48af21d4c9b0;1198998606;ns;False;;False;1.0;1.0;1.0;0.0;7.0;7.0;1052.0;9.0;508.8993865740741;48.0;9284.0;1.0019650249663927;5659.0;0;0;0
8830;9603;a4f1872aca6de2943011e364dfd815381ad95ad4;1199429026;discard_delivered_msgs has to be false (we need those messages for reconciliation) ReconciliationTest now passing again;False;Preventative;False;1.0;1.0;1.0;0.0;1.0;1.0;128.0;11.0;30.375613425925927;40.0;696.0;1.0329211458540122;53.0;0;0;0
8831;9602;d02f4ecef28001f9102e08f39732c88e5b1aa42a;1199429026;discard_delivered_msgs has to be false (we need those messages for reconciliation) ReconciliationTest now passing again;False;Preventative;False;1.0;1.0;1.0;0.0;1.0;1.0;128.0;11.0;0.0;41.0;696.0;0.0;53.0;0;0;0
8832;9601;fba4d5dee3833c11743f737ebf9abec86106c6d3;1199599152;logging missing xmit msg at WARN level;False;;True;1.0;1.0;1.0;0.0;3.0;3.0;3572.0;11.0;64.54932870370371;340.0;9285.0;1.0154920278813468;5660.0;1;0;0
8833;9600;46650e8ba4dd633ab45755ae9272c14e489b3b48;1199599152;logging missing xmit msg at WARN level;False;;True;1.0;1.0;1.0;0.0;3.0;3.0;3572.0;11.0;0.0;341.0;9285.0;0.0;5660.0;1;0;0
8834;9599;7a155abc0f7b0091e4d76f589f1d04d5af9c9e42;1199599517;replaced sout with log;False;;False;1.0;1.0;1.0;0.0;3.0;2.0;1565.0;11.0;0.0;19.0;9286.0;0.0;5661.0;0;0;0
8835;9598;103481122112b75cdae008867d2d2221386ebd84;1199599517;replaced sout with log;False;;False;1.0;1.0;1.0;0.0;3.0;2.0;1564.0;11.0;240.55778935185185;18.0;9286.0;1.0041570052780011;5661.0;0;0;0
8836;9597;5a65faf71a1845e18e520d57e4d2966a08b30766;1199600893;Fixed eager lock releasing (http://jira - jboss - com/jira/browse/JGRP-656);True;Corrective;True;1.0;1.0;1.0;0.0;18.0;2.0;3588.0;11.0;0.0;343.0;9287.0;0.0;5662.0;1;0;0
8837;9596;a06ea8bd564cfab1b38633962337442f662e7595;1199600893;Fixed eager lock releasing (http://jira - jboss - com/jira/browse/JGRP-656);True;Corrective;True;1.0;1.0;1.0;0.0;18.0;2.0;3572.0;11.0;0.0201504629629629;342.0;9287.0;50.62665134979896;5662.0;1;0;0
8838;9594;0172aaa26c1236a067aaf6a30468c9072a8954e1;1199601022;Fixed eager lock releasing (http://jira - jboss - com/jira/browse/JGRP-656);True;Corrective;False;1.0;2.0;2.0;0.676941869780886;23.0;5.0;2520.0;11.0;0.0;528.0;9288.5;0.0;5664.0;0;0;0
8839;9595;233d03c9de47eb306a9a6a84e6a90c982abf4a5a;1199601022;Fixed eager lock releasing (http://jira - jboss - com/jira/browse/JGRP-656);True;Corrective;False;1.0;2.0;2.0;0.676941869780886;23.0;5.0;2511.0;11.0;32.35891782407408;526.0;9288.5;1.015451869262431;5664.0;0;0;0
8840;9593;50e84f7a2c0537319eaed25b012eadb243029182;1199601615;added docu for eager lock releasing;False;Feature Addition;False;1.0;1.0;1.0;0.0;18.0;0.0;3136.0;11.0;73.99690972222223;38.0;9290.0;1.0135140778683045;1054.0;0;0;0
8841;9592;4e8e262e3663e2fc58eb3cd4d35473048123bbfc;1199601615;added docu for eager lock releasing;False;Feature Addition;False;1.0;1.0;1.0;0.0;18.0;0.0;3154.0;11.0;0.0;39.0;9290.0;0.0;1054.0;0;0;0
8842;9591;8ef7efb06202cb1207e689271bbe6a143dc12127;1199602296;added docu for eager lock releasing;False;Feature Addition;False;1.0;1.0;1.0;0.0;73.0;5.0;3172.0;11.0;0.0078819444444444;40.0;9291.0;127.87224669603523;1055.0;0;0;0
8843;9590;a5f11b45dc81d669e80d3207b52875b7596a9825;1199602296;added docu for eager lock releasing;False;Feature Addition;False;1.0;1.0;1.0;0.0;73.0;5.0;3240.0;11.0;0.0;41.0;9291.0;0.0;1055.0;0;0;0
8844;9588;a173182dd8fb1a21533b7d2c16eee1f8699d13c5;1199663159;deprecate gossip based merge tests;False;Non Functional;False;1.0;1.0;2.0;0.9960097827165032;0.0;417.0;208.5;11.0;0.0;32.0;697.5;0.0;184.0;0;0;0
8845;9589;d958645c1167019d0d955855ad8149cbfe47e978;1199663159;deprecate gossip based merge tests;False;Non Functional;False;1.0;1.0;2.0;0.9960097827165032;0.0;417.0;417.0;11.0;214.03607060185183;30.0;697.5;1.0035094620298604;184.0;0;0;0
8846;9586;5f682d1d1c2413c3743b0f08f383966f901dd3c2;1199663333;new merge test based on DISCARD protocol insertion;False;Feature Addition;False;1.0;1.0;1.0;0.0;194.0;0.0;0.0;11.0;0.0020138888888888;26.0;699.0;497.5517241379311;185.0;0;0;0
8847;9587;a953e3a12ee75d5503103129e8fc0e1cc339b2a2;1199663333;new merge test based on DISCARD protocol insertion;False;Feature Addition;False;1.0;1.0;1.0;0.0;194.0;0.0;194.0;11.0;0.0;27.0;699.0;0.0;185.0;0;0;0
8848;9584;ba9a514fa7d5d4fdc251fae04594861b7cf58b70;1199685234;correct implementation of open;False;;False;1.0;1.0;1.0;0.0;2.0;6.0;770.0;11.0;41.67268518518519;84.0;700.0;1.0239965338340018;395.0;0;0;0
8849;9585;440d9ab65e00ed3d1d39205b1a443eb7f4b643d3;1199685234;correct implementation of open;False;;False;1.0;1.0;1.0;0.0;2.0;6.0;766.0;11.0;0.0;85.0;700.0;0.0;395.0;0;0;0
8850;9583;c4ccd2a4a83c5bab9ad56829c59fdd38c64fe7ba;1199685515;remove renamed MergeTest2;False;Non Functional;False;1.0;1.0;1.0;0.0;0.0;191.0;191.0;1.0;0.0;5.0;701.0;0.0;186.0;0;0;0
8851;9582;f59af41fa276a913bf4d457572a9cceb935f6437;1199685515;remove renamed MergeTest2;False;Non Functional;False;1.0;1.0;1.0;0.0;0.0;191.0;382.0;1.0;39.38641203703704;4.0;701.0;1.0253894667800574;186.0;0;0;0
8852;9581;2b8ec05d7951b9fe2cfde7b6314852aec94d0036;1199686043;reduce member visibility;False;;False;1.0;1.0;1.0;0.0;20.0;33.0;2136.0;11.0;44.38170138888889;174.0;702.0;1.022531808576639;396.0;0;0;0
8853;9580;46dc5d0360cf8db26170ef1c962d7aa9c0dfa572;1199686043;reduce member visibility;False;;False;1.0;1.0;1.0;0.0;20.0;33.0;2123.0;11.0;0.0;175.0;702.0;0.0;396.0;0;0;0
8854;9578;a30f8d78a1042b6f2bcdc5926ca5e378eaafac73;1199776470;[JGRP-657] - Shunning does not work for Multiplexer;False;;True;2.0;3.0;4.0;1.0419797238554722;282.0;14.0;1072.0;11.0;22.251085069444443;266.0;704.5;1.2505056553349263;188.0;1;35;35
8855;9579;84b3e0692b67b8346e3ba39f914e319d5ff98328;1199776470;[JGRP-657] - Shunning does not work for Multiplexer;False;;True;2.0;3.0;4.0;1.0419797238554722;282.0;14.0;1139.0;11.0;0.0;270.0;704.5;0.0;188.0;1;35;35
8856;9576;490eb8542c68449b271cd545dd2373859af0fbca;1199853211;convert to new test framework;False;Feature Addition;False;1.0;1.0;2.0;0.9182958340544896;89.0;127.0;1045.0;11.0;18.76392361111111;58.0;707.5;1.5762559005814007;190.0;0;0;0
8857;9577;f883209257ec162a66b61778c9d01d74fbe938dd;1199853211;convert to new test framework;False;Feature Addition;False;1.0;1.0;2.0;0.9182958340544896;89.0;127.0;1026.0;11.0;0.0;60.0;707.5;0.0;190.0;0;0;0
8858;9575;054a8e2f1f348cd58077910386f3f0268a7e319c;1199860445;use MPING for tcp stack discovery instead of TCPPING;False;;False;1.0;1.0;1.0;0.0;19.0;1.0;388.0;11.0;2.281388888888889;28.0;709.0;1.4383294776573723;191.0;0;0;0
8859;9574;b316e4b1609508ff4b7701c55379e09bacaef38d;1199860445;use MPING for tcp stack discovery instead of TCPPING;False;;False;1.0;1.0;1.0;0.0;19.0;1.0;406.0;11.0;0.0;29.0;709.0;0.0;191.0;0;0;0
8860;9573;4b84a4ba1a4b47227c6655cde82d8f243d961e0d;1199947908;open underlying mux if mux channel requested open;False;;False;1.0;1.0;2.0;1.0;11.0;3.0;1490.0;11.0;0.0;266.0;710.5;0.0;400.0;0;0;0
